MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Street_0,Alley_0,LotShape_0,CentralAir_0,GarageType_0,Fence_0,PavedDrive_0,LandSlope_0,GarageFinish_0,Electrical_0,SaleCondition_0,SaleType_0,MSSubClass_0,MSZoning_0,ExterQual_0,ExterCond_0,BsmtQual_0,BsmtCond_0,BsmtExposure_0,BsmtFinType1_0,BsmtFinType2_0,HeatingQC_0,KitchenQual_0,FireplaceQu_0,GarageQual_0,GarageCond_0,PoolQC_0,Functional_0,AggSF,bath_score,porch_area,n_porch,pool,pool_score,heat_fireplace_fQc,overall_score,exter_score,Kitchen_score,yr_group,basement_score,big_med_area,Yrs_Remodel,remodel_group,veneer,SalePrice,N_coded_mean,garage_score,HouseAge,liv_ratio,room_size,Total_Rooms,lowqual_ratio,GrLivArea_Score,BsmtFinSF_score,TotalBath_Abv,TotalBath_Bsmt,Bsm_1stFlr_ratio,CarArea,MSSubClass_,YrSold_,MoSold_,YearBuilt_,YearRemodAdd_,GarageYrBlt_,MSZoning_labeled,Street_labeled,Alley_labeled,LotShape_labeled,LandContour_labeled,LotConfig_labeled,LandSlope_labeled,Neighborhood_labeled,Condition1_labeled,Condition2_labeled,BldgType_labeled,HouseStyle_labeled,RoofStyle_labeled,RoofMatl_labeled,Exterior1st_labeled,Exterior2nd_labeled,MasVnrType_labeled,ExterQual_labeled,ExterCond_labeled,Foundation_labeled,BsmtQual_labeled,BsmtCond_labeled,BsmtExposure_labeled,BsmtFinType1_labeled,BsmtFinType2_labeled,Heating_labeled,HeatingQC_labeled,CentralAir_labeled,Electrical_labeled,KitchenQual_labeled,Functional_labeled,FireplaceQu_labeled,GarageType_labeled,GarageFinish_labeled,GarageQual_labeled,GarageCond_labeled,PavedDrive_labeled,PoolQC_labeled,Fence_labeled,MiscFeature_labeled,SaleType_labeled,SaleCondition_labeled,MSSubClass__labeled,YrSold__labeled,MoSold__labeled,YearBuilt__labeled,YearRemodAdd__labeled,GarageYrBlt__labeled
160,FV,30.0,3182,Pave,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1.0990422323858522,1.0990422323858522,GasA,Ex,Y,SBrkr,600,600,0,1200,0,0,2,1,2,1,Gd,4,Typ,0,Does Not Have,Detchd,2004.0,RFn,2,480,TA,TA,Y,0,172,0,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,6,2010,WD,Normal,1,1,3,1,2,0,2,2,2,4,4,4,5,5,3,2,4,3,1,1,1,4,3,0,3,3,0,7,2280,5.0,172,1,0,0,0,35,6,3,0,1.0,0,5,0,0,151000,224283.8576837785,13.5,6,0.3771213073538655,300.0,8,0.0,8400,0.0,2.5,0.0,0.0018317370539764203,240.0,160,2010,6,2004,2005,2004.0,1,1,2,3,3,4,0,21,2,2,4,5,1,0,8,8,2,2,4,2,3,4,4,6,6,1,0,1,4,2,6,0,5,2,5,5,2,0,0,0,8,4,1,4,8,105,55,91
20,RL,88.0,12803,Pave,Does Not Have,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,99.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,1.1176498143286278,Unf,0.0,1.0968844006089602,1.1370138674262626,GasA,Ex,Y,SBrkr,1494,0,0,1494,1,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2002.0,RFn,2,530,TA,TA,Y,192,36,0,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,9,2008,WD,Normal,1,2,2,1,5,0,2,2,2,4,4,4,11,4,3,2,4,3,2,6,1,4,3,3,3,3,0,7,3518,4.5,228,2,0,0,12,35,6,3,0,6.772679605381911,0,6,0,1,221000,197790.31817048488,16.5,6,0.11669140045301882,249.0,9,0.0,10458,0.0,2.0,1.0,0.0007610534587859857,265.0,20,2008,9,2002,2002,2002.0,3,1,0,0,3,4,0,5,2,2,0,2,1,0,12,13,1,2,4,2,3,4,3,3,6,1,0,1,4,2,6,5,1,2,5,5,2,0,0,0,8,4,4,2,11,103,52,89
60,RL,85.0,13600,Pave,Does Not Have,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,176.0,TA,TA,CBlock,TA,TA,No,BLQ,1.0861852238548806,Unf,0.0,1.068126814154605,1.1099028887894384,GasA,TA,Y,SBrkr,1186,800,0,1986,0,0,2,1,3,1,TA,7,Typ,3,Fa,Attchd,1965.0,Unf,2,486,TA,TA,Y,0,42,0,0,189,0,Does Not Have,Does Not Have,Does Not Have,0,10,2009,WD,Normal,1,2,3,1,5,0,2,2,1,4,4,4,14,4,2,2,3,3,1,4,1,2,2,2,3,3,0,7,3240,5.0,231,2,0,0,12,42,4,2,1,4.799122744564225,1,19,0,1,205000,144582.94615935674,15.0,44,0.14602941176470588,283.7142857142857,11,0.0,13902,0.0,2.5,0.0,0.000935837174358717,243.0,60,2009,10,1965,1990,1965.0,3,1,0,3,3,4,0,12,2,2,0,5,1,0,6,6,1,3,4,1,4,4,4,1,6,1,4,1,4,3,6,2,1,3,5,5,2,0,0,0,8,4,9,3,1,66,40,52
20,RL,82.0,12464,Pave,Does Not Have,IR2,Low,Corner,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,No,GLQ,1.1078272373817757,Unf,0.0,1.0671462155211724,1.1226257785991791,GasA,Gd,Y,SBrkr,1040,0,0,1040,1,0,1,0,3,1,Gd,6,Typ,0,Does Not Have,Detchd,2000.0,Unf,2,576,TA,TA,Y,168,0,0,0,0,0,Does Not Have,GdPrv,Does Not Have,0,11,2009,WD,Normal,1,2,1,1,2,4,2,1,1,4,4,4,11,4,2,3,4,3,1,6,1,3,3,0,3,3,0,7,2656,2.5,168,1,0,0,0,25,6,3,0,6.789340020722435,0,13,0,0,152000,197790.31817048488,12.0,13,0.0834403080872914,173.33333333333334,8,0.0,5200,0.0,1.0,1.0,0.0010794478640376722,288.0,20,2009,11,1996,1996,2000.0,3,1,0,1,2,0,1,5,2,2,0,2,1,0,12,13,2,3,2,2,3,4,4,3,6,1,2,1,4,2,6,0,5,3,5,5,2,0,1,0,8,4,4,3,2,97,46,87
20,RL,78.0,7800,Pave,Does Not Have,Reg,Bnk,Inside,Mod,Edwards,Norm,Norm,1Fam,2Story,5,8,1948,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,Gd,No,GLQ,1.0992663691522324,Unf,0.0,1.064591328940531,1.1164530853302448,GasA,Ex,Y,SBrkr,1112,896,0,2008,1,0,3,0,3,1,Ex,8,Typ,0,Does Not Have,Attchd,1948.0,Unf,1,230,TA,TA,Y,103,0,0,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,8,2006,WD,Normal,1,2,3,1,5,0,2,1,1,4,4,4,11,4,2,3,3,4,1,6,1,4,4,0,3,3,0,7,3134,6.5,103,1,0,0,0,40,6,4,1,6.772839759223668,1,4,0,0,225000,128838.06099125525,13.0,58,0.25743589743589745,251.0,12,0.0,10040,0.0,3.0,1.0,0.0010040045731387094,230.0,20,2006,8,1948,2002,1948.0,3,1,0,3,0,4,1,7,2,2,0,5,1,0,8,8,2,3,2,1,4,2,4,3,6,1,0,1,4,0,6,0,1,3,5,5,2,0,0,0,8,4,4,0,10,49,52,35
70,RL,78.0,12168,Pave,Does Not Have,Reg,HLS,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,6,1934,1998,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,PConc,Gd,TA,Mn,BLQ,1.083380671875039,Unf,0.0,1.0940049419770201,1.1195449940531723,GasA,TA,Y,SBrkr,1940,1254,0,3194,0,0,2,1,4,1,TA,10,Typ,2,Gd,Basment,1934.0,Unf,2,380,TA,TA,Y,0,0,0,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,9,2007,WD,Alloca,1,2,3,1,4,0,2,1,1,4,3,4,10,4,2,2,4,3,2,4,1,2,2,4,3,3,0,7,4539,5.0,0,0,0,0,16,48,4,2,2,4.751638196797496,1,9,0,0,359100,208618.69984798378,14.0,73,0.26249178172255094,319.4,14,0.0,25552,0.0,2.5,0.0,0.0005770850484810167,190.0,70,2007,9,1934,1998,1934.0,3,1,0,3,1,4,1,6,2,2,0,5,1,0,3,14,2,3,4,2,3,4,3,1,6,1,4,1,4,3,6,3,2,3,5,5,2,0,0,0,8,2,10,1,11,37,48,23
20,RL,61.0,7943,Pave,Does Not Have,Reg,Lvl,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkCmn,192.0,TA,Fa,CBlock,TA,TA,Mn,Rec,1.1167792357141562,Unf,0.0,1.0172024688229895,1.1221904401868152,GasA,Gd,Y,SBrkr,1029,0,0,1029,1,0,1,0,3,1,TA,5,Typ,0,Does Not Have,Attchd,1961.0,Unf,1,261,TA,TA,Y,64,0,39,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,4,2007,WD,Normal,1,2,3,1,5,0,2,2,1,4,4,4,11,4,2,1,3,3,2,3,1,3,2,0,3,3,0,7,2319,2.5,103,2,0,0,0,20,2,2,1,3.828219813998812,0,46,1,1,118500,138142.8162594988,13.0,46,0.12954802971169582,205.8,7,0.0,4116,0.0,1.0,1.0,0.0010905640818142034,261.0,20,2007,4,1961,1961,1961.0,3,1,0,3,3,4,0,19,1,2,0,2,1,0,12,13,0,3,1,1,4,4,3,5,6,1,2,1,4,3,6,0,1,3,5,5,2,0,0,0,8,4,4,1,6,62,11,48
60,RL,70.0,11050,Pave,Does Not Have,Reg,Lvl,Inside,Gtl,CollgCr,PosN,Norm,1Fam,2Story,9,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,204.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1.1168255873335222,Unf,0.0,1.0939194401454555,1.1355895874723623,GasA,Ex,Y,SBrkr,1476,677,0,2153,1,0,2,1,3,1,Ex,8,Typ,2,Ex,Attchd,2000.0,Fin,3,736,TA,TA,Y,253,142,0,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,5,2009,WD,Normal,1,2,3,1,5,0,2,2,3,4,4,4,14,4,3,2,5,3,2,6,1,4,4,5,3,3,0,7,4329,5.5,395,2,0,0,40,45,6,4,0,6.775551667918832,1,9,0,1,313000,197790.31817048488,20.0,9,0.194841628959276,269.125,12,0.0,19377,0.0,2.5,1.0,0.0007693696392089176,245.33333333333334,60,2009,5,2000,2000,2000.0,3,1,0,3,3,4,0,5,4,2,0,5,3,0,12,13,1,2,4,2,1,4,3,3,6,1,0,1,4,0,6,1,1,1,5,5,2,0,0,0,8,4,9,3,7,101,50,87
80,RL,80.0,10395,Pave,Does Not Have,IR1,Lvl,FR2,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,233.0,TA,TA,CBlock,Gd,TA,Av,ALQ,1.0994150650662584,Unf,0.0,1.083268793827784,1.1223097049619837,GasA,TA,Y,SBrkr,1032,0,0,1032,0,1,2,0,3,1,TA,6,Typ,1,TA,Attchd,1978.0,Unf,2,564,TA,TA,Y,0,0,0,0,0,0,Does Not Have,MnPrv,Shed,500,7,2007,WD,Normal,1,2,2,1,5,3,2,2,1,4,4,4,9,4,2,2,4,3,3,5,1,2,2,3,3,3,0,7,2628,4.25,0,0,0,0,6,36,4,2,1,5.775437445000022,0,29,2,1,148000,188941.59485501828,15.0,29,0.09927849927849929,172.0,9,0.0,6192,0.0,2.0,0.5,0.00108750940403293,282.0,80,2007,7,1978,1978,1978.0,3,1,0,0,3,2,0,14,2,2,0,7,1,0,6,6,1,3,4,1,3,4,0,0,6,1,4,1,4,3,6,5,1,3,5,5,2,0,3,3,8,4,12,1,9,79,28,65
60,RL,70.0,11885,Pave,Does Not Have,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1.120602074368909,Unf,0.0,1.0673112267028,1.1315580802196181,GasA,Ex,Y,SBrkr,1299,573,0,1872,1,0,2,1,3,1,Ex,7,Typ,1,TA,BuiltIn,2001.0,RFn,2,531,TA,TA,Y,160,122,0,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,11,2009,WD,Normal,1,2,3,1,6,0,2,2,2,4,4,4,14,4,3,2,4,3,3,6,1,4,4,3,3,3,0,7,3702,5.5,282,2,0,0,12,40,6,4,0,6.8116465237800945,1,8,0,1,261500,197790.31817048488,17.5,8,0.15750946571308372,267.42857142857144,11,0.0,14976,0.0,2.5,1.0,0.0008710993689142557,265.5,60,2009,11,2001,2001,2001.0,3,1,0,3,3,4,0,5,2,2,0,5,1,0,12,13,1,2,4,2,3,4,0,3,6,1,0,1,4,0,6,5,3,2,5,5,2,0,0,0,8,4,9,3,2,102,51,88
20,RL,70.0,8402,Pave,Does Not Have,Reg,Lvl,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,1.0458195032891855,Unf,0.0,1.1172858335390896,1.1256387053495873,GasA,Ex,Y,SBrkr,1120,0,0,1120,0,0,1,0,3,1,TA,6,Typ,0,Does Not Have,Does Not Have,0.0,Does Not Have,0,0,Does Not Have,Does Not Have,Y,0,30,0,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,12,2007,New,Partial,1,2,3,1,0,0,2,2,0,4,5,7,11,4,2,2,4,3,1,5,1,4,2,0,0,0,0,7,2240,2.0,30,1,0,0,0,25,4,2,0,5.419881592562976,0,0,0,0,147000,157744.29004207143,0.0,0,0.13330159485836707,186.66666666666666,8,0.0,5600,0.0,1.0,0.0,0.0010050345583478457,0.0,20,2007,12,2007,2007,0.0,3,1,0,3,3,4,0,11,1,2,0,2,1,0,12,13,2,3,4,2,3,4,4,0,6,1,0,1,4,3,6,0,6,0,0,0,2,0,0,0,6,5,4,1,3,108,57,0
180,RM,21.0,1491,Pave,Does Not Have,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,SFoyer,4,6,1972,1972,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Av,LwQ,1.0277016161093295,GLQ,1.0888055690042262,0.0,1.1012263150551103,GasA,Ex,Y,SBrkr,630,0,0,630,1,0,1,0,1,1,TA,3,Typ,0,Does Not Have,Does Not Have,0.0,Does Not Have,0,0,Does Not Have,Does Not Have,Y,96,24,0,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,5,2010,WD,Normal,1,2,3,1,0,0,2,2,0,4,4,4,1,2,2,2,4,3,3,2,6,4,2,0,0,0,0,7,1260,2.5,120,2,0,0,0,24,4,2,1,7.676666299049925,0,38,2,0,75500,110175.67135423042,0.0,38,0.4225352112676056,210.0,5,0.0,2520,1.1189672428944815,1.0,1.0,0.0017479782778652543,0.0,180,2010,5,1972,1972,0.0,4,1,0,3,3,4,0,10,2,2,4,6,1,0,5,5,2,3,4,1,3,4,0,4,3,1,0,1,4,3,6,0,6,0,0,0,2,0,0,0,8,4,2,4,7,73,22,0
85,RL,80.0,8800,Pave,Does Not Have,Reg,Lvl,Inside,Gtl,NAmes,Feedr,Norm,1Fam,SFoyer,6,7,1963,1963,Gable,CompShg,MetalSd,MetalSd,BrkFace,156.0,TA,Gd,PConc,TA,TA,Gd,GLQ,1.109621505388271,Unf,0.0,1.0360002325774176,1.1182779886796719,GasA,Ex,Y,SBrkr,1054,0,0,1054,1,0,1,0,3,1,Gd,6,Typ,0,Does Not Have,Attchd,1963.0,RFn,2,480,TA,TA,Y,120,0,0,0,0,0,Does Not Have,MnPrv,Does Not Have,0,5,2010,WD,Abnorml,1,2,3,1,5,3,2,2,2,4,1,4,7,4,2,3,3,3,4,6,1,4,3,0,3,3,0,7,2470,2.5,120,1,0,0,0,42,6,3,1,6.8058425153913635,0,47,1,1,137500,144582.94615935674,16.5,47,0.11977272727272727,175.66666666666666,8,0.0,6324,0.0,1.0,1.0,0.001060984808993996,240.0,85,2010,5,1963,1963,1963.0,3,1,0,3,3,4,0,12,1,2,0,6,1,0,8,8,1,3,2,2,4,4,2,3,6,1,0,1,4,2,6,0,1,2,5,5,2,0,3,0,8,0,13,4,7,64,13,50
60,RL,65.0,7861,Pave,Does Not Have,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1.08649653287809,Unf,0.0,1.0700224927806752,1.110734321809166,GasA,Ex,Y,SBrkr,807,702,0,1509,1,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2002.0,Fin,2,393,TA,TA,Y,100,75,0,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,6,2006,WD,Normal,1,2,2,1,5,0,2,2,3,4,4,4,14,4,3,2,4,3,1,6,1,4,3,4,3,3,0,7,2685,5.5,175,2,0,0,16,30,6,3,0,6.726289880922004,0,3,0,0,183200,192537.55625340954,18.0,4,0.19196031039307976,215.57142857142858,11,0.0,9054,0.0,2.5,1.0,0.0013763746242988427,196.5,60,2006,6,2002,2003,2002.0,3,1,0,0,3,4,0,8,2,2,0,5,1,0,12,13,2,2,4,2,3,4,4,3,6,1,0,1,4,2,6,3,1,1,5,5,2,0,0,0,8,4,9,0,8,103,53,89
45,RL,59.0,7227,Pave,Does Not Have,Reg,HLS,Corner,Mod,NAmes,Artery,Norm,1Fam,1.5Unf,6,6,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1.1133255747084718,1.1133255747084718,GasA,Gd,Y,SBrkr,832,0,0,832,0,0,1,0,2,1,Gd,4,Typ,0,Does Not Have,Detchd,1962.0,Unf,2,528,TA,TA,Y,0,0,0,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,6,2008,WD,Normal,1,2,3,1,2,0,2,1,1,4,4,4,2,4,2,2,3,3,1,1,1,3,3,0,3,3,0,7,2192,2.0,0,0,0,0,0,36,4,3,1,1.0,0,54,1,0,105500,144582.94615935674,12.0,54,0.11512384115123842,208.0,6,0.0,4992,0.0,1.0,0.0,0.0013381317003707594,264.0,45,2008,6,1954,1954,1962.0,3,1,0,3,1,0,1,12,0,2,0,1,1,0,8,8,2,3,4,1,4,4,4,6,6,1,2,1,4,2,6,0,5,3,5,5,2,0,0,0,8,4,7,2,8,55,4,49
20,RL,90.0,11694,Pave,Does Not Have,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2007,2007,Hip,CompShg,CemntBd,CmentBd,BrkFace,452.0,Ex,TA,PConc,Ex,TA,Av,GLQ,0.9507170793714551,Unf,0.0,1.1435518386950532,1.1445523512392277,GasA,Ex,Y,SBrkr,1828,0,0,1828,0,0,2,0,3,1,Gd,9,Typ,1,Gd,Attchd,2007.0,Unf,3,774,TA,TA,Y,0,108,0,0,260,0,Does Not Have,Does Not Have,Does Not Have,0,7,2007,New,Partial,1,2,3,1,5,0,2,2,1,4,5,7,11,4,4,2,5,3,3,6,1,4,3,4,3,3,0,7,4424,4.0,368,2,0,0,16,45,8,3,0,5.447496653314741,0,0,0,1,314813,310695.6776328819,17.0,0,0.15631948007525226,203.11111111111111,12,0.0,16452,0.0,2.0,0.0,0.0006261227304372143,258.0,20,2007,7,2007,2007,2007.0,3,1,0,3,3,4,0,16,2,2,0,2,3,0,5,5,1,0,4,2,1,4,0,3,6,1,0,1,4,2,6,3,1,3,5,5,2,0,0,0,6,5,4,1,9,108,57,94
60,RL,85.0,12244,Pave,Does Not Have,Reg,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,Stone,226.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1.115263471118612,Unf,0.0,1.0998577018142126,1.1367025714579417,GasA,Ex,Y,SBrkr,1482,780,0,2262,1,0,2,1,4,1,Gd,10,Typ,2,Gd,Attchd,2003.0,Fin,3,749,TA,TA,Y,168,0,0,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,8,2008,WD,Normal,1,2,3,1,5,0,2,2,3,4,4,4,14,4,3,2,4,3,4,6,1,4,3,4,3,3,0,7,4493,5.5,168,1,0,0,32,40,6,3,0,6.759337472970616,1,5,0,1,305000,238308.1541727995,20.0,5,0.1847435478601764,226.2,14,0.0,18096,0.0,2.5,1.0,0.0007670057837098123,249.66666666666666,60,2008,8,2003,2003,2003.0,3,1,0,3,3,4,0,23,2,2,0,5,3,0,12,13,3,2,4,2,3,4,2,3,6,1,0,1,4,2,6,3,1,1,5,5,2,0,0,0,8,4,9,2,10,104,53,90
30,RL,45.0,8248,Pave,Grvl,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,1914,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,0.9382656541455499,Unf,0.0,1.1128632483443945,1.1149232103606497,GasA,TA,N,FuseF,864,0,0,864,1,0,1,0,2,1,TA,5,Typ,0,Does Not Have,Does Not Have,0.0,Does Not Have,0,0,Does Not Have,Does Not Have,N,0,0,100,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,9,2008,WD,Normal,1,0,3,0,0,0,0,2,0,2,4,4,0,4,2,2,3,3,1,4,1,2,2,0,0,0,0,7,1728,2.5,100,1,0,0,0,9,4,2,2,4.033134865437296,0,58,1,0,67000,128838.06099125525,0.0,94,0.10475266731328807,172.8,7,0.0,2592,0.0,1.0,1.0,0.0012904203823618631,0.0,30,2008,9,1914,1950,0.0,3,1,1,3,3,4,0,7,2,2,0,2,1,0,11,12,2,3,4,0,4,4,4,1,6,1,4,0,1,3,6,0,6,0,0,0,0,0,0,0,8,4,5,2,11,18,0,0
60,RL,90.0,10800,Pave,Does Not Have,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,7,1974,1997,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1.1191565955727016,Rec,1.0388899368905145,1.078140231312326,1.1377291008762418,GasA,TA,Y,SBrkr,1548,1066,0,2614,0,0,2,1,4,1,TA,9,Typ,1,TA,Attchd,1974.0,RFn,2,624,TA,TA,Y,38,243,0,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,6,2008,WD,Normal,1,2,3,1,5,0,2,2,2,4,4,4,14,4,2,2,3,3,1,5,3,2,2,3,3,3,0,7,4760,5.0,281,2,0,0,6,42,4,2,1,8.36391781382057,1,11,0,0,240000,188941.59485501828,16.5,34,0.24203703703703705,290.44444444444446,13,0.0,15684,1.162680524945127,2.5,0.0,0.0007349671194290968,312.0,60,2008,6,1974,1997,1974.0,3,1,0,3,3,4,0,14,2,2,0,5,1,0,6,6,2,3,4,1,4,4,4,0,5,1,4,1,4,3,6,5,1,2,5,5,2,0,0,0,8,4,9,2,8,75,47,61
20,RL,71.0,7064,Pave,Does Not Have,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,153.0,TA,TA,CBlock,TA,TA,No,BLQ,1.0959211506452133,Unf,0.0,1.0824768370427216,1.1201830212716803,GasA,TA,Y,SBrkr,980,0,0,980,0,0,1,0,3,1,TA,6,Typ,0,Does Not Have,Detchd,1986.0,Unf,2,484,TA,TA,Y,192,0,0,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,7,2009,WD,Normal,1,2,3,1,2,0,2,2,1,4,4,4,11,4,2,2,3,3,1,4,1,2,2,0,3,3,0,7,2444,2.0,192,1,0,0,0,30,4,2,1,4.802778587754573,0,32,2,1,135000,138142.8162594988,12.0,32,0.13873159682899208,163.33333333333334,8,0.0,4900,0.0,1.0,0.0,0.0011430438992568166,242.0,20,2009,7,1977,1977,1986.0,3,1,0,3,3,4,0,19,2,2,0,2,1,0,9,10,1,3,4,1,4,4,4,1,6,1,4,1,4,3,6,0,5,3,5,5,2,0,0,0,8,4,4,3,9,78,27,73
160,FV,73.5,2117,Pave,Does Not Have,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,Gd,TA,PConc,Gd,TA,No,GLQ,1.0824768370427216,Unf,0.0,1.0715396535525947,1.1092239152696295,GasA,Ex,Y,SBrkr,756,756,0,1512,0,0,2,1,2,1,Gd,4,Typ,1,TA,Detchd,2000.0,Unf,2,440,TA,TA,Y,0,32,0,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,6,2007,WD,Normal,1,2,3,1,2,0,2,2,1,4,4,4,5,5,3,2,4,3,1,6,1,4,3,3,3,3,0,7,2708,5.0,32,1,0,0,12,30,6,3,0,6.70853084802877,0,7,0,1,168500,224283.8576837785,12.0,7,0.7142182333490789,378.0,8,0.0,9072,0.0,2.5,0.0,0.0014672274011503035,220.0,160,2007,6,2000,2000,2000.0,1,1,0,3,3,4,0,21,2,2,4,5,1,0,8,8,1,2,4,2,3,4,4,3,6,1,0,1,4,2,6,5,5,3,5,5,2,0,0,0,8,4,1,1,8,101,50,87
